,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA50d,Signal,Return,Strategy
523,523,523,523,523,2025-02-04,231.5352020263672,231.86341095944584,225.4186058340825,226.0153521080233,45067300,239.0125451660156,0,0.021007923869700296,0.0
524,524,524,524,524,2025-02-05,231.2069854736328,231.4058958330951,227.0298072213747,227.2883891710869,39620300,239.08156799316401,0,-0.0014175665292441852,-0.0
525,525,525,525,525,2025-02-06,231.9529266357422,232.5297773409264,229.17807609142312,230.0334043541599,29925300,239.17505767822263,0,0.003226291630338496,0.0
526,526,526,526,526,2025-02-07,226.39328002929688,232.72866665415376,226.0252799376335,231.33627899238985,39707200,239.13050109863278,0,-0.02396885733274734,-0.0
527,527,527,527,527,2025-02-10,226.662109375,229.5893537097388,226.21406518332185,228.57379092662129,33115600,239.03164672851562,0,0.0011874440163079925,0.0
528,528,528,528,528,2025-02-11,231.61053466796875,234.2092091135714,227.1400288616486,227.2097171947109,53718400,238.98819915771483,0,0.021831726999336443,0.0
529,529,529,529,529,2025-02-12,235.84210205078125,235.93172304376256,229.67896101319025,230.19670873650108,45243300,239.03196868896484,0,0.018270185287032614,0.0
530,530,530,530,530,2025-02-13,240.4818878173828,241.28837041996871,234.5477595362729,235.88194100703416,53614100,239.1207943725586,1,0.01967327176214928,0.0
531,531,531,531,531,2025-02-14,243.5385589599609,244.484433375407,239.94422402720733,240.2030902821229,40896200,239.22579956054688,1,0.012710608563166526,0.012710608563166526
532,532,532,532,532,2025-02-18,243.4091186523437,244.1160290849872,240.7905267294893,243.0905000064508,48822500,239.26734832763668,1,-0.0005314982077991859,-0.0005314982077991859
533,533,533,533,533,2025-02-19,243.8073883056641,244.9424406983724,242.10481731288857,243.59830810290345,32204200,239.3097015380859,1,0.001636215009221731,0.001636215009221731
534,534,534,534,534,2025-02-20,244.76321411132807,245.70908851524857,243.2298884862767,243.87707690453925,32316900,239.37057464599604,1,0.003920413619564522,0.003920413619564522
535,535,535,535,535,2025-02-21,244.4844207763672,247.6107939080121,244.155851012499,244.88267886995573,53197400,239.42985015869138,1,-0.0011390328239196945,-0.0011390328239196945
536,536,536,536,536,2025-02-24,246.0277099609375,247.7800669312537,243.3593319822528,243.86711335623195,51326400,239.4422161865234,1,0.006312423424239322,0.006312423424239322
537,537,537,537,537,2025-02-25,245.9679718017578,248.91513366913293,243.84722519384715,246.92381259977984,48013300,239.433098449707,1,-0.000242810694735085,-0.000242810694735085
538,538,538,538,538,2025-02-26,239.31695556640625,243.91690216055417,238.0922974197643,243.26972892021308,44433600,239.3164212036133,1,-0.0270401718834844,-0.0270401718834844
539,539,539,539,539,2025-02-27,236.270248413086,241.40786042901627,236.0312844149354,238.3710927533652,41153600,239.10956939697266,0,-0.012730845359909537,-0.012730845359909537
540,540,540,540,540,2025-02-28,240.79054260253903,241.0394577388365,229.20105446423008,235.9217631442628,56833400,238.98974212646485,1,0.019131880631665155,0.0
541,541,541,541,541,2025-03-03,236.99708557128903,242.9710490242999,235.08541908943457,240.7407638658489,47184000,238.736162109375,0,-0.015754177843735673,-0.015754177843735673
542,542,542,542,542,2025-03-04,234.9061584472656,239.02820722093008,233.66158290717053,236.6784479935277,53798100,238.39222869873046,0,-0.008822585809370564,-0.0
543,543,543,543,543,2025-03-05,234.71701049804688,235.5234930679701,228.235250954078,234.39839184729647,47227600,238.15252197265625,0,-0.0008052064299590711,-0.0
544,544,544,544,544,2025-03-06,234.30877685546875,236.82779659290307,232.14819548977783,233.42263965762712,45170400,237.8700399780273,0,-0.0017392588705518186,-0.0
545,545,545,545,545,2025-03-07,238.0325469970703,240.3225538387904,233.7412377693079,234.0897249978684,46273600,237.56854370117188,1,0.0158925764180764,0.0
546,546,546,546,546,2025-03-10,226.4928436279297,235.13518456664028,223.24699590534985,234.5178647329352,72071200,237.02073822021484,0,-0.0484795189343693,-0.0484795189343693
547,547,547,547,547,2025-03-11,219.88165283203125,224.8599551431671,216.50636447278404,222.8387656202518,76137400,236.2824270629883,0,-0.029189402587743385,-0.0
548,548,548,548,548,2025-03-12,216.0384216308593,220.78772670269151,213.9774121949233,219.1847126113749,62547500,235.45094146728516,0,-0.017478635218863947,-0.0
549,549,549,549,549,2025-03-13,208.7700958251953,215.8990289750484,207.51556900756947,215.0128916975229,61368300,234.54231597900392,0,-0.03364367204127805,-0.0
550,550,550,550,550,2025-03-14,212.5635528564453,213.02154815111564,208.67051688888432,210.3332680009786,60107600,233.77699127197266,0,0.01817050002422893,0.0
551,551,551,551,551,2025-03-17,213.07135009765625,214.28605714072168,209.0588394397278,212.3843419118567,48073400,233.05722900390626,0,0.002388919616684637,0.0
552,552,552,552,552,2025-03-18,211.7670135498047,214.21632963340127,210.5722241046913,213.23063555765447,42432400,232.44206604003904,0,-0.006121595171071803,-0.0
553,553,553,553,553,2025-03-19,214.30596923828125,217.8106832228152,212.8224296395377,213.29039128502816,54385400,231.8874291992187,0,0.01198938232124358,0.0
554,554,554,554,554,2025-03-20,213.17091369628903,216.5462020975973,211.29906714235267,213.0613904363763,48862900,231.27746917724605,0,-0.005296425228035417,-0.0
555,555,555,555,555,2025-03-21,217.32281494140625,217.89033350890864,210.36314278996363,210.64192650603025,94127800,230.80604400634766,0,0.019476865643276886,0.0
556,556,556,556,556,2025-03-24,219.7721405029297,220.5188858867363,217.63147647971348,220.04097309502072,44299500,230.3738586425781,0,0.011270448352069362,0.0
557,557,557,557,557,2025-03-25,222.779037475586,223.1275247285548,219.1249652538438,219.81197343150768,34493600,230.11817565917968,0,0.013681884181385717,0.0
558,558,558,558,558,2025-03-26,220.56866455078125,224.0435250895068,219.51326687455483,222.5400680439697,34466100,229.86701934814454,0,-0.009921817374971664,-0.0
559,559,559,559,559,2025-03-27,222.87860107421875,224.0136533961419,219.6028696378956,220.4292696466093,37094800,229.68433990478516,0,0.010472641379690062,0.0
560,560,560,560,560,2025-03-28,216.9544219970703,222.8387793372666,216.7353754664909,220.7080664246457,39818600,229.29187561035155,0,-0.026580295499861295,-0.0
561,561,561,561,561,2025-03-31,221.1660614013672,224.6409066608951,215.29165561007284,216.0682695484103,65299300,229.17479949951172,0,0.019412553869742055,0.0
562,562,562,562,562,2025-04-01,222.22146606445312,222.70932997882656,217.9500740762217,218.85612876373423,36412700,229.04461853027342,0,0.004772000986040137,0.0
563,563,563,563,563,2025-04-02,222.91842651367188,224.21278818927524,220.06088576879955,220.3595869543347,35905900,229.07437896728516,0,0.003136332693514765,0.0
564,564,564,564,564,2025-04-03,202.30825805664065,206.58960121618028,200.37667426890133,204.64805110026137,103419000,228.66826538085937,0,-0.09245610055374753,-0.0
565,565,565,565,565,2025-04-04,187.56253051757807,199.0126263082325,186.52703508606032,193.0486144227304,125910900,227.97061920166016,0,-0.07288742279088867,-0.0
566,566,566,566,566,2025-04-07,180.6725616455078,193.30748067285785,173.86223225537526,176.43103817745248,160466300,227.15267791748047,0,-0.036734249922185436,-0.0
567,567,567,567,567,2025-04-08,171.67178344726562,189.5140179775097,168.47572171547168,185.88981432593783,120859500,226.01389068603515,0,-0.04981818000622773,-0.0
568,568,568,568,568,2025-04-09,197.98709106445312,199.7394480269994,171.14407803694525,171.20381523449285,184395900,225.23432189941406,0,0.1532884850891707,0.0
569,569,569,569,569,2025-04-10,189.5936584472656,193.9347385570105,182.205859833413,188.24952597387417,121880000,224.26500427246094,0,-0.04239383776013517,-0.0
570,570,570,570,570,2025-04-11,197.2901153564453,198.67408279715283,185.2525839628914,185.2924188893916,87435900,223.48482360839844,0,0.04059448492218665,0.0
571,571,571,571,571,2025-04-14,201.6411590576172,212.0159391476752,200.28706023476008,210.52244846919623,101352900,222.823291015625,0,0.02205403800038752,0.0
572,572,572,572,572,2025-04-15,201.2628173828125,202.62686743682656,198.9329754067001,200.98403365195668,51343900,222.3131231689453,0,-0.0018763117439558608,-0.0
573,573,573,573,573,2025-04-16,193.426986694336,199.8290769830596,191.53522246149657,197.49923485324123,59732400,221.5509588623047,0,-0.038933325044199996,-0.0
574,574,574,574,574,2025-04-17,196.1251983642578,197.9671763411939,193.5763099497932,196.34424488667963,52164700,220.8493231201172,0,0.013949509921207026,0.0
575,575,575,575,575,2025-04-21,192.32179260253903,192.9590147372882,188.9863237329868,192.43131586910096,46742500,220.05670043945312,0,-0.019392743989249284,-0.0
576,576,576,576,576,2025-04-22,198.8732452392578,200.715208155226,195.1196006832811,195.26894368988752,52976400,219.50629974365233,0,0.0340650560088025,0.0
577,577,577,577,577,2025-04-23,203.712142944336,207.0973825434984,201.9199510184256,205.1060615575032,52929200,219.04730041503908,0,0.02433156707055617,0.0
578,578,578,578,578,2025-04-24,207.4657745361328,207.92378505310097,202.0593452871763,204.00088023313933,47311000,218.56440521240233,0,0.01842615534618619,0.0
579,579,579,579,579,2025-04-25,208.371826171875,208.8397878176709,205.30519003897632,205.4744504992001,38222300,218.0149996948242,0,0.004367234247518725,0.0
580,580,580,580,580,2025-04-28,209.2281036376953,210.5822025692478,206.55974070372147,209.0887117708844,38743100,217.38992401123048,0,0.004109372565147096,0.0
581,581,581,581,581,2025-04-29,210.29345703125,211.31898611202763,207.46576971677675,207.784388363366,36827600,216.72502197265624,0,0.005091827412437189,0.0
582,582,582,582,582,2025-04-30,211.57785034179688,212.65316547487808,205.7731479657814,208.39173986928208,52286500,216.08839660644531,0,0.006107623740076784,0.0
583,583,583,583,583,2025-05-01,212.39431762695312,213.62892699621813,207.99348458901505,208.17271138967985,57365700,215.4601351928711,0,0.003858944988037516,0.0
584,584,584,584,584,2025-05-02,204.4588928222656,206.0917754590827,201.2827333487594,205.1956718800824,101010600,214.65404876708985,0,-0.037361756629596954,-0.0
585,585,585,585,585,2025-05-05,198.02691650390625,203.21431440062256,197.34987465543003,202.2186538992821,69018500,213.72489868164064,0,-0.0314585305122953,-0.0
586,586,586,586,586,2025-05-06,197.64854431152344,199.7792570005361,196.165020010421,197.3498583398735,51216500,212.75731536865234,0,-0.0019107109228524433,-0.0
587,587,587,587,587,2025-05-07,195.3983764648437,198.574535944944,192.41139491378885,198.3057033514284,68536700,211.74592346191406,0,-0.011384692229926774,-0.0
588,588,588,588,588,2025-05-08,196.6330108642578,199.1818994852005,193.8351919089676,196.862008540768,50478900,210.8922445678711,0,0.006318549937574636,0.0
589,589,589,589,589,2025-05-09,197.66847229003903,199.6697443694255,196.6827629534363,198.1364339272832,36453900,210.12020904541015,0,0.005265959267114262,0.0
590,590,590,590,590,2025-05-12,210.1504821777344,210.62903686932515,206.12274573806783,210.32994399020487,63775800,209.50740783691407,1,0.0631461848371071,0.0
591,591,591,591,591,2025-05-13,212.2840118408203,212.7525871854542,208.3659418628149,209.7915962682986,51909300,209.0131463623047,1,0.010152390044394277,0.010152390044394277
592,592,592,592,592,2025-05-14,211.68582153320312,213.2909376210484,209.94113079478424,211.78550901932945,49325800,208.54873962402343,1,-0.002817877344742037,-0.002817877344742037
593,593,593,593,593,2025-05-15,210.8084716796875,212.313900175819,208.9042628420281,210.3099886465303,45029500,208.07056884765626,1,-0.004144584871868751,-0.004144584871868751
594,594,594,594,594,2025-05-16,210.6190643310547,211.92510277199543,209.1335944967917,211.71573318604425,54737900,207.59677459716798,1,-0.0008984807257680361,-0.0008984807257680361
595,595,595,595,595,2025-05-19,208.14659118652344,208.8444644477049,203.64029993754312,207.27923550566183,46140500,206.99905548095703,1,-0.011739075721298287,-0.011739075721298287
596,596,596,596,596,2025-05-20,206.232421875,207.83753801206527,204.40797196423648,207.03996203611737,42496600,206.59384704589843,0,-0.009196255872420789,-0.009196255872420789
597,597,597,597,597,2025-05-21,201.4768829345703,206.41186226922272,200.10108001028595,204.5475404614086,59211800,206.2257516479492,0,-0.023059123765283074,-0.0
598,598,598,598,598,2025-05-22,200.7490997314453,202.1348820380274,199.09413231135568,200.1010778345708,46742400,205.91996520996094,0,-0.003612241724830323,-0.0
599,599,599,599,599,2025-05-23,194.6775817871093,197.10020219746903,192.8730755135501,193.0824298832746,78432900,205.63811492919922,0,-0.03024430970030889,-0.0
600,600,600,600,600,2025-05-27,199.60260009765625,200.1309909415137,196.83102019804124,197.6983910952664,56288500,205.37889587402344,0,0.025298333096888115,0.0
601,601,601,601,601,2025-05-28,199.8119506835937,202.11494001836,199.2935240345892,199.98143310081724,45339700,205.1137078857422,0,0.0010488369682308818,0.0
602,602,602,602,602,2025-05-29,199.3433837890625,203.19167383577107,197.9077500620525,202.9623758748587,51396800,204.86523529052735,0,-0.002345039387925185,-0.0
603,603,603,603,603,2025-05-30,200.2406616210937,201.3472946799051,196.18300200128647,198.7651407343476,70819900,204.5839291381836,0,0.004501166855784167,0.0
604,604,604,604,604,2025-06-02,201.08807373046875,201.5167770946724,199.5128653541448,199.6723835925692,35423300,204.3422723388672,0,0.004231968185255841,0.0
605,605,605,605,605,2025-06-03,202.6533203125,203.1518034040851,200.3503308633764,200.73914706631285,46381600,204.04888244628907,0,0.007783885702387527,0.0
606,606,606,606,606,2025-06-04,202.2046813964844,205.6143037964219,201.48686455307688,202.29440469878628,43604000,203.69753326416014,0,-0.002213824650510454,-0.0
607,607,607,607,607,2025-06-05,200.0213317871093,204.12882762641604,199.5427770623868,202.88261988754903,55126100,203.24237915039063,0,-0.010797720380637421,-0.0
608,608,608,608,608,2025-06-06,203.30133056640625,205.07592905349443,201.4370087789868,202.3841235560851,46607700,202.89703247070312,1,0.016398244877141366,0.0
609,609,609,609,609,2025-06-09,200.83883666992188,205.37503589356555,199.4131823149893,203.76991971327607,72862600,202.4562371826172,0,-0.012112532119803454,-0.012112532119803454
610,610,610,610,610,2025-06-10,202.0551147460937,203.7300256804245,199.96149509379936,199.9914028593682,54672600,202.15825103759767,0,0.006055990446562687,0.0
611,611,611,611,611,2025-06-11,198.17694091796875,203.8795888248368,197.8080682902945,202.8826226203144,60989900,201.69846862792969,0,-0.019193643442277253,-0.0
612,612,612,612,612,2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.476026276637,43904600,201.22595245361327,0,0.002112841326163073,0.0
613,613,613,613,613,2025-06-13,195.8539886474609,199.76209396079904,195.1062640673262,199.12403626091725,51447300,200.68466369628905,0,-0.013805280225029914,-0.0
614,614,614,614,614,2025-06-16,197.8180389404297,198.08722408394675,195.96368113091867,196.7014416228738,43020700,200.59485931396483,0,0.010028135278388861,0.0
615,615,615,615,615,2025-06-17,195.0464630126953,197.7881200100286,194.6177748569289,196.60172782081943,38856200,200.74453796386717,0,-0.014010734018898074,-0.0
616,616,616,616,616,2025-06-18,195.9835968017578,196.97059871241268,194.4781834746436,195.3455391093888,45394700,201.05075866699218,0,0.004804669485349855,0.0
617,617,617,617,617,2025-06-20,200.39019775390625,201.0880710219928,196.2627584683704,197.6385766343812,96813500,201.625126953125,0,0.02248453964545738,0.0
618,618,618,618,618,2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775663,55814300,201.68315856933594,0,0.0024875174867879934,0.0
619,619,619,619,619,2025-06-24,199.6923065185547,202.82277936444737,199.5926038267289,201.9753521214132,54064000,201.88513153076173,0,-0.0059553649555199595,-0.0
620,620,620,620,620,2025-06-25,200.9485015869141,203.05210084338043,200.01135094007645,200.8388346981885,39525700,201.9582992553711,0,0.006290653306879834,0.0
621,621,621,621,621,2025-06-26,200.39019775390625,202.025221644493,198.854876564116,200.81888589983927,50799100,201.93328002929687,0,-0.0027783428520185005,-0.0
622,622,622,622,622,2025-06-27,200.469955444336,202.60346239871808,199.39323017588663,201.2774955925489,73188600,201.91742279052735,0,0.0003980119353328426,0.0
623,623,623,623,623,2025-06-30,204.54754638671875,206.7608124915243,198.6554726965608,201.3971296521761,91912800,202.139833984375,1,0.02034015986757165,0.0
624,624,624,624,624,2025-07-01,207.18951416015625,209.55231908550664,205.5146031050056,206.04299395149744,78788900,202.36112030029298,1,0.012916154801693835,0.012916154801693835
625,625,625,625,625,2025-07-02,211.7955017089844,212.6927652029137,207.50854401160623,208.2762122441884,67941800,202.7505944824219,1,0.02223079467847855,0.02223079467847855
626,626,626,626,626,2025-07-03,212.90213012695312,213.9987837940836,211.1674035025876,211.5063683517463,34955800,203.0311721801758,1,0.005224985464938214,0.005224985464938214
627,627,627,627,627,2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.0347473083985,50229000,203.1431900024414,1,-0.01685796223455238,-0.01685796223455238
628,628,628,628,628,2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.4625870226644,42848900,203.1813314819336,1,0.00028576554438819457,0.00028576554438819457
629,629,629,629,629,2025-07-09,210.4994201660156,210.6888461575936,206.5913149088396,208.89430414855985,48749400,203.2238833618164,1,0.005380696032396992,0.005380696032396992
630,630,630,630,630,2025-07-10,211.7655792236328,212.8323250717279,209.39279496736208,209.87133445003573,44443600,203.27463287353515,1,0.00601502396832565,0.00601502396832565
631,631,631,631,631,2025-07-11,210.5193786621093,211.48643705736623,209.2233196075129,209.931172276849,39765800,203.27915130615236,1,-0.005884811715351934,-0.005884811715351934
632,632,632,632,632,2025-07-14,207.9870758056641,210.27013683517245,206.910350525426,209.293099043616,38840100,203.2073358154297,1,-0.012028834934524668,-0.012028834934524668
633,633,633,633,633,2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300,203.12896118164062,1,0.0023487523440752778,0.0023487523440752778
634,634,634,634,634,2025-07-16,209.5223999023437,211.75559423754484,208.0070071659605,209.6619745482938,47490500,203.23023132324218,1,0.005021278439565124,0.005021278439565124
635,635,635,635,635,2025-07-17,209.38284301757807,211.1574416148312,208.9541396463333,209.93117746335784,48068100,203.45734985351564,1,-0.0006660714311723659,-0.0006660714311723659
636,636,636,636,636,2025-07-18,210.539291381836,211.1474413046512,209.06378582955284,210.23023432823223,48974600,203.71516479492186,1,0.005523128579168368,0.005523128579168368
637,637,637,637,637,2025-07-21,211.8353576660156,215.1253489161305,210.9879455885212,211.4565208835752,51377400,204.04390441894532,1,0.006155935434536186,0.006155935434536186
638,638,638,638,638,2025-07-22,213.74952697753903,214.2978613781744,211.58611235366487,212.4933551608528,46404100,204.38623474121093,1,0.009036118108957769,0.009036118108957769
639,639,639,639,639,2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300,204.70287109375,1,-0.0011660239162682995,-0.0011660239162682995
640,640,640,640,640,2025-07-24,213.11148071289065,215.03563331063384,212.8821827557749,213.251055366678,46022600,204.76209106445313,1,-0.0018211179209766115,-0.0018211179209766115
641,641,641,641,641,2025-07-25,213.2311248779297,214.58699944946247,212.7525701732737,214.04862920984863,40268800,204.78103332519532,1,0.0005614158591493723,0.0005614158591493723
642,642,642,642,642,2025-07-28,213.40060424804688,214.19818019857897,212.41360229785764,213.3806606658472,37858000,204.8153289794922,1,0.0007948153451529105,0.0007948153451529105
643,643,643,643,643,2025-07-29,210.6290435791016,214.1582970701604,210.18041185237743,213.53020352524888,51411700,204.81174041748048,1,-0.01298759522594295,-0.01298759522594295
644,644,644,644,644,2025-07-30,208.415771484375,211.74563469104567,207.0898047125579,211.2571158132724,45512500,204.76767456054688,1,-0.010507915039244753,-0.010507915039244753
645,645,645,645,645,2025-07-31,206.9402618408203,209.2033639475293,206.5315020865265,207.85746883247032,80698400,204.74354797363281,1,-0.007079644851470834,-0.007079644851470834
646,646,646,646,646,2025-08-01,201.7660217285156,212.93203997684435,200.8886866162373,210.23025491744008,104434500,204.65421997070314,0,-0.025003544821474932,-0.025003544821474932
647,647,647,647,647,2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300,204.67934387207032,0,0.004792959023176335,0.0
648,648,648,648,648,2025-08-05,202.30438232421875,204.7170387366568,201.5466934780596,202.7829218474509,44155100,204.71044952392577,0,-0.0021145818084247203,-0.0
649,649,649,649,649,2025-08-06,212.60302734375,214.7265700698597,204.96626313259569,205.0061502968161,108483100,205.0689584350586,1,0.05090668279753996,0.0
650,650,650,650,650,2025-08-07,219.3624725341797,220.1799921230299,215.9229421746813,218.21596748517925,90224800,205.46415588378906,1,0.03179373913382988,0.03179373913382988
651,651,651,651,651,2025-08-08,228.6542053222656,230.29919347638383,218.5848405614596,220.16004899168945,113854000,206.0410009765625,1,0.04235789595523509,0.04235789595523509
652,652,652,652,652,2025-08-11,226.7478179931641,229.12329528601256,224.3324234952035,227.4864157407103,61806100,206.58908966064453,1,-0.00833742518058933,-0.00833742518058933
653,653,653,653,653,2025-08-12,229.21310424804688,230.36092560837628,226.63802588155733,227.57622481823225,55626200,207.1685385131836,1,0.010872370357085881,0.010872370357085881
654,654,654,654,654,2025-08-13,232.88612365722656,234.552944884794,229.99163136972763,230.6304284784954,69878500,207.80449951171875,1,0.016024473911425474,0.016024473911425474
655,655,655,655,655,2025-08-14,232.3371734619141,234.6727183450988,230.41085227691244,233.61473725595164,51916300,208.39817657470704,1,-0.002357161460252777,-0.002357161460252777
656,656,656,656,656,2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700,208.97707122802734,1,-0.0051122228170207284,-0.0051122228170207284
657,657,657,657,657,2025-08-18,230.45074462890625,232.6764979196037,229.6722297518056,231.2592012143754,37476200,209.58565948486327,1,-0.0030225879499951036,-0.0030225879499951036
658,658,658,658,658,2025-08-19,230.1213836669922,232.42698672077373,228.9136940815642,230.8400151681398,39402600,210.122060546875,1,-0.0014292032878627792,-0.0014292032878627792
659,659,659,659,659,2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900,210.61688446044923,1,-0.019734590701623533,-0.019734590701623533
660,660,660,660,660,2025-08-21,224.47213745117188,226.0890658711696,223.3542730460458,225.8395414786139,30621200,211.06522491455078,1,-0.004911316333835347,-0.004911316333835347
661,661,661,661,661,2025-08-22,227.3267059326172,228.65417758009715,224.98118568943207,225.7397343895232,42477800,211.64822021484375,1,0.012716805363276906,0.012716805363276906
662,662,662,662,662,2025-08-25,226.7278594970703,228.86378779922748,225.79962078901823,226.0491451945495,30983100,212.2108642578125,1,-0.002634298654397349,-0.002634298654397349
663,663,663,663,663,2025-08-26,228.873764038086,229.0534295301293,224.2625578823749,226.438403395408,54575100,212.871259765625,1,0.009464670754514959,0.009464670754514959
664,664,664,664,664,2025-08-27,230.0515289306641,230.4607373856072,227.82576024347395,228.17510050695543,31259500,213.5159295654297,1,0.005145914812595631,0.005145914812595631
665,665,665,665,665,2025-08-28,232.1175842285156,232.9659733126178,228.90370861616245,230.3809040856524,38074700,214.2573519897461,1,0.008980837064874292,0.008980837064874292
666,666,666,666,666,2025-08-29,231.6983795166016,232.9360260407387,230.92984008944924,232.0676707602769,39418400,214.97164764404297,1,-0.0018060015285240594,-0.0018060015285240594
667,667,667,667,667,2025-09-02,229.28298950195312,230.4108447009183,226.53822101083423,228.8138823959992,44075600,215.5495034790039,1,-0.010424716908628229,-0.010424716908628229
668,668,668,668,668,2025-09-03,238.016342163086,238.395624134605,233.9141603097862,236.75874463665696,66427800,216.29205688476563,1,0.03808984120498171,0.03808984120498171
669,669,669,669,669,2025-09-04,239.3238525390625,239.4436193831587,236.28964239378743,237.9963808412042,47549400,217.08468780517578,1,0.005493363876168722,0.005493363876168722
670,670,670,670,670,2025-09-05,239.2340087890625,240.8609127003189,238.0362947520209,239.5434165987409,54870400,217.85039794921875,1,-0.00037540658420298634,-0.00037540658420298634
671,671,671,671,671,2025-09-08,237.42745971679688,239.69313028194867,235.89038089866293,238.844756467826,48999500,218.59114318847656,1,-0.007551389041256629,-0.007551389041256629
672,672,672,672,672,2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900,219.2598275756836,1,-0.014839416284502027,-0.014839416284502027
673,673,673,673,673,2025-09-10,226.35855102539065,231.9778454619465,225.5201526853384,231.7482872752143,83440800,219.69604766845703,1,-0.03225946602106411,-0.03225946602106411
674,674,674,674,674,2025-09-11,229.59239196777344,230.0115911363252,226.21881717306923,226.44839058875493,50208600,220.14410522460938,1,0.014286365271970913,0.014286365271970913
675,675,675,675,675,2025-09-12,233.62472534179688,234.0638755168574,228.5843291396984,228.78394562468256,55824200,220.58068969726563,1,0.01756300955560164,0.01756300955560164
676,676,676,676,676,2025-09-15,236.24969482421875,237.7368657054393,234.58287368836287,236.549127145038,42699500,221.04764099121093,1,0.01123583763910907,0.01123583763910907
677,677,677,677,677,2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100,221.6153192138672,1,0.006125935389198034,0.006125935389198034
678,678,678,678,678,2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000,222.1985693359375,1,0.003527220020250743,0.003527220020250743
679,679,679,679,679,2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600,222.73713012695313,1,-0.004644573125239804,-0.004644573125239804
680,680,680,680,680,2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300,223.40247772216796,1,0.03203293872010393,0.03203293872010393
681,681,681,681,681,2025-09-22,255.5928192138672,256.15178189089505,247.64797087115,247.82763635806887,105517400,224.30394653320312,1,0.04309567281585802,0.04309567281585802
682,682,682,682,682,2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.3932223520852,60275200,225.22312438964843,1,-0.006443258425658294,-0.006443258425658294
683,683,683,683,683,2025-09-24,251.8300018310547,255.2534845023776,250.5624136207024,254.73446948849343,42303700,226.09021270751953,1,-0.008332350414175016,-0.008332350414175016
684,684,684,684,684,2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.7282916183988,55202100,227.0273910522461,1,0.018072966979806315,0.018072966979806315
685,685,685,685,685,2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533103,46076300,227.93921447753905,1,-0.005489100657377954,-0.005489100657377954
686,686,686,686,686,2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700,228.80734802246093,1,-0.004031962461707783,-0.004031962461707783
687,687,687,687,687,2025-09-30,254.1455993652344,255.4331385813304,252.6284867333586,254.3751575512532,37704300,229.65355285644532,1,0.0007861150085717306,0.0007861150085717306
688,688,688,688,688,2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135315,48713900,230.47784301757812,1,0.003220341689918804,0.003220341689918804
689,689,689,689,689,2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200,231.3406539916992,1,0.00657662791005964,0.00657662791005964
690,690,690,690,690,2025-10-03,257.5291442871094,258.7468246365968,253.46689477740225,254.18552630266564,49155600,232.2290072631836,1,0.003461279462880995,0.003461279462880995
691,691,691,691,691,2025-10-06,256.2016906738281,258.5771679771474,254.56481112131075,257.49920544747016,44664100,233.08841857910156,1,-0.005154576259537191,-0.005154576259537191
692,692,692,692,692,2025-10-07,255.99208068847656,256.91031341337026,254.94405994391948,256.3214394907812,31955800,233.94024810791015,1,-0.0008181444267610916,-0.0008181444267610916
693,693,693,693,693,2025-10-08,257.5690612792969,258.0281776413904,255.6227587977037,256.03198246417537,36496900,234.87904846191407,1,0.006160270999708617,0.006160270999708617
694,694,694,694,694,2025-10-09,253.55670166015625,257.50917476461467,252.6584199331141,257.3195337882977,38322000,235.78186706542968,1,-0.015577801150541859,-0.015577801150541859
695,695,695,695,695,2025-10-10,244.80340576171875,255.8922708493858,243.5358175290989,254.4550078501572,61999100,236.53912994384766,1,-0.034522045132806656,-0.034522045132806656
696,696,696,696,696,2025-10-13,247.18885803222656,249.2149949644775,245.09284695691,248.9055871417832,38142900,237.44758666992186,1,0.009744359001401026,0.009744359001401026
697,697,697,697,697,2025-10-14,247.29864501953125,248.37659224814223,244.2344780970313,246.1308726626428,35478000,238.3388980102539,1,0.0004441421356069508,0.0004441421356069508
